Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
047-24951,15DECU,No,ACTIVE,COP WT 2591 67H 51540,10/17/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,JONES,41.564814,-78.505781,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24952,15DECU,No,ACTIVE,COP WT 2591 68H 51541,10/18/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,JONES,41.564853,-78.505781,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24953,15DECU,No,ACTIVE,COP WT 2591 69H 51542,10/18/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,JONES,41.564894,-78.505783,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24959,15DECU,No,ACTIVE,COP WT 2624 130H 52570,10/28/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,JONES,41.621311,-78.504275,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24673,15DECU,Yes,ACTIVE,SRC WT 2524 2H 50727,06/15/2012,30706.39,31,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,MILLSTONE,41.391419,-79.016958,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
047-24699,15DECU,No,RINAC,ANF WT 4865 19H 50965,01/23/2013,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,RIDGWAY,41.436369,-78.796603,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
047-24917,15DECU,No,ACTIVE,PA TIMBER LP WT 4852 51H 51760,12/10/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,RIDGWAY,41.4654,-78.645614,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24918,15DECU,No,ACTIVE,PA TIMBER LP WT 4852 57H 51766,12/11/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,RIDGWAY,41.465411,-78.645542,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24533,15DECU,No,ACTIVE,CLARK WARRANT 4945 2H 50184,12/01/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.500578,-78.423049,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
047-24534,15DECU,No,ACTIVE,CLARK WARRANT 4945 3H 50185,12/01/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.500607,-78.423088,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
047-24535,15DECU,No,ACTIVE,CLARK WT 4945 1H 50183,12/01/2010,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.500549,-78.423010,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
047-24805,15DECU,No,ACTIVE,SENECA RESOURCES VALENTINE 3H 51359,07/18/2014,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.496450,-78.590939,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24831,15DECU,No,ACTIVE,SENECA RESOURCES VALENTINE 18H 51379,07/20/2014,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.496514,-78.590925,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24926,15DECU,No,ACTIVE,SGL 25 14H 51375,05/07/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.517169,-78.560281,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
047-24927,15DECU,No,ACTIVE,SGL 25 15H 51376,05/10/2015,,,,,,,No,SENECA RESOURCES CORP,OGO-15547,ELK,SAINT MARYS,41.517211,-78.560328,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
051-24279,15DECU,Yes,ACTIVE,SKIRPAN UNIT 1,12/28/2009,3223,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,BROWNSVILLE,40.011920,-79.879921,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24280,15DECU,Yes,ACTIVE,SKIRPAN UNIT 2H,12/28/2009,13560,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,BROWNSVILLE,40.011889,-79.879932,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24381,15DECU,Yes,ACTIVE,HAMBORSKY UNIT 12H,06/13/2011,23113,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,BULLSKIN,40.072761,-79.577281,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24438,15DECU,Yes,ACTIVE,CONNELLSVILLE SPORTSMEN'S ASSOC UNIT 7H,07/27/2011,18385,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,BULLSKIN,40.050308,-79.573314,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24439,15DECU,Yes,ACTIVE,CONNELLSVILLE SPORTSMEN'S ASSOC UNIT 8H,07/28/2011,20489,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,BULLSKIN,40.050269,-79.573314,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24443,15DECU,Yes,ACTIVE,HAMBORSKY UNIT 13H,06/14/2011,21042,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,BULLSKIN,40.072781,-79.577325,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-23727,15DECU,Yes,ACTIVE,MASTERBRAY 1,01/27/2008,979,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,DUNBAR,39.971984,-79.654545,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-23754,15DECU,Yes,ACTIVE,PALANKEY 2,01/03/2008,882,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,DUNBAR,40.009466,-79.628483,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24097,15DECU,No,ACTIVE,COUGHENOUR-DUNCAN 1A,09/23/2009,,,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.984864,-79.690961,Yes,VERTI,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24220,15DECU,Yes,ACTIVE,CLARKE 14,11/02/2009,2025,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,DUNBAR,40.010986,-79.631810,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24244,15DECU,No,ACTIVE,KERMIT M KENNEDY ET AL 6,09/04/2009,,,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.017272,-79.659720,Yes,VERTI,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24300,15DECU,Yes,ACTIVE,JOSEPH GREEN 5,03/08/2010,1645,30,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008228,-79.650108,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24320,15DECU,Yes,ACTIVE,JOHN O HILLEN 2,03/15/2010,2247,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,39.999778,-79.660925,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24328,15DECU,Yes,ACTIVE,HELEN K BUKOVAC 4H,05/26/2010,18234,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.010133,-79.672622,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24330,15DECU,Yes,ACTIVE,GEORGE F JOSEPH 10H,06/08/2010,15394,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.020536,-79.678322,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24331,15DECU,Yes,ACTIVE,GEORGE F JOSEPH 11H,06/20/2010,14697,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.020536,-79.678142,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24332,15DECU,Yes,ACTIVE,JOSEPH GREEN ET AL 6H,07/22/2010,15839,30,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008319,-79.649797,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24333,15DECU,Yes,ACTIVE,JOSEPH GREEN ET AL 7H,04/06/2010,12157,30,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.008283,-79.649969,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24334,15DECU,Yes,ACTIVE,JAMES G SIMON ETUX 11H,08/31/2010,20737,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002358,-79.682439,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24335,15DECU,Yes,ACTIVE,JAMES G SIMON ETAL 9H,08/09/2010,16093,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002533,-79.682167,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24336,15DECU,Yes,ACTIVE,JAMES G SIMON ETAL 10H,09/08/2010,12344,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.002439,-79.682294,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24368,15DECU,Yes,ACTIVE,MELVIN R TISSUE ET AL 11H,05/01/2011,26969,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.019189,-79.656761,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24375,15DECU,Yes,ACTIVE,FERENS UNIT 13H,09/15/2010,10273,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,DUNBAR,39.966953,-79.691506,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24386,15DECU,Yes,ACTIVE,GEORGE F JOSEPH ET AL 13H,03/05/2011,22478,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.021644,-79.675569,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24401,15DECU,Yes,ACTIVE,STEVENS UNIT 1H,03/21/2011,27461,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.027158,-79.655672,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24402,15DECU,Yes,ACTIVE,STEVENS UNIT 2H,03/02/2011,22557,31,,,,,No,XTO ENERGY INC,OGO-38958,FAYETTE,DUNBAR,40.027236,-79.655525,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24406,15DECU,Yes,ACTIVE,KURUTZ UNIT 10H,02/14/2011,22671,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,DUNBAR,39.967339,-79.679131,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24407,15DECU,Yes,ACTIVE,KURUTZ UNIT 11H,02/15/2011,14087,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,DUNBAR,39.967378,-79.679111,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24408,15DECU,Yes,ACTIVE,KURUTZ UNIT 12H,02/16/2011,20700,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,DUNBAR,39.967414,-79.679089,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24284,15DECU,No,ACTIVE,SWIANTEK 1,12/28/2009,,,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,FRANKLIN,40.000953,-79.700596,Yes,VERTI,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24314,15DECU,Yes,ACTIVE,SITTLER 1,03/29/2010,1492,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,FRANKLIN,40.017886,-79.730580,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24519,15DECU,Yes,ACTIVE,ROSA UNIT 6H,10/25/2012,30712,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035497,-79.773464,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24520,15DECU,Yes,ACTIVE,ROSA UNIT 7H,10/25/2012,29782,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035461,-79.773442,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24521,15DECU,Yes,ACTIVE,ROSA UNIT 8H,10/26/2012,36781,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035422,-79.773419,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24522,15DECU,Yes,ACTIVE,ROSA UNIT 9H,10/26/2012,41834,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035386,-79.773394,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24523,15DECU,Yes,ACTIVE,ROSA UNIT 10H,10/27/2012,47290,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035347,-79.773372,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24524,15DECU,Yes,ACTIVE,ROSA UNIT 11H,10/27/2012,30559,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,FRANKLIN,40.035311,-79.773350,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-23718,15DECU,Yes,ACTIVE,KOLENCIK 2,12/27/2007,2826,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.863694,-79.830117,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-23960,15DECU,Yes,ACTIVE,PRAH 2A,04/13/2008,745,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.916265,-79.868502,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24009,15DECU,Yes,ACTIVE,TERCHO-SHIMKO 3,08/18/2008,2182,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.930248,-79.851451,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24023,15DECU,Yes,ACTIVE,HADENAK 3,07/11/2008,1150,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.930009,-79.857149,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24053,15DECU,Yes,ACTIVE,HONSAKER 15,12/18/2008,1832,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.845383,-79.885997,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24054,15DECU,Yes,ACTIVE,HONSAKER 16,01/28/2009,1234,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.845688,-79.880911,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24055,15DECU,Yes,ACTIVE,HONSAKER 17,02/20/2009,2242,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.849677,-79.886555,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24058,15DECU,Yes,ACTIVE,KREPPS 3,02/06/2009,2661,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.922407,-79.885516,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24080,15DECU,Yes,ACTIVE,CHRISTOPHER 10,01/20/2009,1471,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.913579,-79.859663,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24190,15DECU,Yes,ACTIVE,BOBBISH 4,04/28/2009,1953,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.925732,-79.858826,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24195,15DECU,Yes,ACTIVE,JUROSCO 1,06/01/2009,2129,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.904035,-79.820275,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24225,15DECU,Yes,ACTIVE,KOVACH UNIT 34H,06/19/2009,15817,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.919551,-79.846351,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24226,15DECU,Yes,ACTIVE,KOVACH UNIT 24,06/11/2009,1177,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.919551,-79.846379,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24258,15DECU,Yes,ACTIVE,KIRCHNER UNIT 3,08/13/2009,2165,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,GERMAN,39.848456,-79.878569,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24259,15DECU,Yes,ACTIVE,KIRCHNER UNIT 4H,08/24/2009,4885,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.848442,-79.878608,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24261,15DECU,Yes,ACTIVE,KIRCHNER UNIT 2H,09/25/2009,8292,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.848469,-79.878531,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24391,15DECU,Yes,ACTIVE,CROUSHORE 11H,11/05/2010,15372,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.902842,-79.908736,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24392,15DECU,Yes,ACTIVE,CROUSHORE 10H,11/04/2010,16312,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.902881,-79.908739,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24393,15DECU,Yes,ACTIVE,CROUSHORE UNIT 12H,11/05/2010,7950,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.9028,-79.908736,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24411,15DECU,Yes,ACTIVE,FDS UNIT 6H,06/07/2011,16824,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.911161,-79.911197,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24412,15DECU,Yes,ACTIVE,FDS UNIT 7H,06/08/2011,17345,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.911175,-79.911247,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24413,15DECU,Yes,ACTIVE,FDS UNIT 8H,06/08/2011,15081,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.911189,-79.911297,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24449,15DECU,No,RINAC,WHYEL UNIT 1H,07/12/2012,,,,,,,No,BURNETT OIL CO INC,OGO-39119,FAYETTE,GERMAN,39.889344,-79.801681,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,Inactive Well,OGRE
051-24452,15DECU,Yes,ACTIVE,HARTLEY UNIT 6H,12/26/2011,51797,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914019,-79.883219,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24453,15DECU,Yes,ACTIVE,HARTLEY UNIT 7H,12/26/2011,43056,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914017,-79.883272,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24454,15DECU,Yes,ACTIVE,HARTLEY UNIT 8H,12/27/2011,31777,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914017,-79.883325,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24455,15DECU,Yes,ACTIVE,HARTLEY UNIT 9H,12/27/2011,24831,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914017,-79.883378,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24456,15DECU,Yes,ACTIVE,HARTLEY UNIT 10H,12/28/2011,37781,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914014,-79.883433,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24457,15DECU,Yes,ACTIVE,HARTLEY UNIT 11H,12/28/2011,35598,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.914014,-79.883486,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24617,15DECU,No,ACTIVE,ZALAC UNIT 10H,05/10/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904611,-79.858172,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24622,15DECU,No,ACTIVE,ZALAC UNIT 5H,05/07/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904511,-79.858119,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24623,15DECU,No,ACTIVE,ZALAC UNIT 6H,05/08/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904531,-79.858206,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24624,15DECU,No,ACTIVE,ZALAC UNIT 7H,05/08/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904550,-79.858289,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24625,15DECU,No,ACTIVE,ZALAC UNIT 8H,05/09/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904572,-79.858375,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24626,15DECU,No,ACTIVE,ZALAC UNIT 9H,05/09/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904631,-79.858258,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24627,15DECU,No,ACTIVE,ZALAC UNIT 11H,05/10/2015,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,GERMAN,39.904589,-79.858089,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24098,15DECU,No,RINAC,W SMITH 1,02/16/2009,,,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,HENRY CLAY,39.722820,-79.506644,Yes,VERTI,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24140,15DECU,No,RINAC,JOHN HOLT 1H,04/02/2009,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.768936,-79.504661,Yes,VERTI,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24164,15DECU,No,RINAC,FIKE UNIT 1H,02/12/2009,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.727028,-79.495752,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24325,15DECU,No,RINAC,BURNWORTH UNIT 1H,05/10/2010,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.808139,-79.390917,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24367,15DECU,No,RINAC,HUMBERSTON UNIT 1H,01/28/2011,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.740383,-79.439622,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24400,15DECU,No,RINAC,BURNWORTH WEST UNIT 1H,03/01/2011,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.797503,-79.398014,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24403,15DECU,No,RINAC,HALL UNIT 1H,03/21/2011,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.769889,-79.410881,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24441,15DECU,No,ACTIVE,HALL UNIT 2H,06/22/2011,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.769931,-79.410864,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
051-24442,15DECU,No,RINAC,HALL UNIT 3H,07/04/2011,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,HENRY CLAY,39.769969,-79.410847,Yes,HORIZ,No,Dec 2015 (Unconventional wells),Regulatory Inactive Well,,OGRE
051-24154,15DECU,Yes,ACTIVE,HOSLER 8,03/03/2009,1089,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,JEFFERSON,40.038908,-79.811022,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24155,15DECU,Yes,ACTIVE,HOSLER 7,02/20/2009,989,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,FAYETTE,JEFFERSON,40.042714,-79.812238,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
051-24479,15DECU,Yes,ACTIVE,ROSUL UNIT 1H,06/01/2013,60494,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,JEFFERSON,40.0876,-79.792428,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
051-24480,15DECU,Yes,ACTIVE,ROSUL UNIT 2H,06/02/2013,65318,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,FAYETTE,JEFFERSON,40.087617,-79.792475,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
